genes,logFC,logCPM,LR,PValue,FDR,bnumber
htpG,0.27358372722628,9.46590868402157,1.23467827455223,0.266499150517309,0.529057080554732,b0473
htpX,1.29024846097842,8.63342765885235,44.9897104780436,1.98072490881043e-11,2.85158362705075e-10,b1829
htrC,-0.344906385130271,3.4690938494701,2.16872272179373,0.140843172838235,0.344636859838591,b3989
htrE,-0.278991784917408,3.2978044382431,0.823153884102983,0.364259655085141,0.625547602108949,b0139
htrL,-0.122242589390074,5.25262173108501,0.201920508626198,0.653175112232493,0.849973880606249,b3618
hupA,-0.102110659275845,9.17834913711657,0.197179986202171,0.657006773688906,0.851054151040466,b4000
hupB,-0.303630305509853,8.67022261598135,2.43135232459111,0.118930259351784,0.30831920176492,b0440
hyaA,-3.646550635539,7.86229350305172,214.112066197046,1.74088412471624e-48,9.89326122980189e-47,b0972
hyaB,-3.37070543316142,8.74587770539061,152.633556112273,4.60637496673644e-35,1.63073225256842e-33,b0973
hyaC,-3.26923609548304,7.51817312553266,199.1913696362,3.13541395416702e-45,1.63154853831896e-43,b0974
hyaD,-2.90200625070772,7.90723049784163,93.3883868699903,4.29764997182804e-22,9.51874370683349e-21,b0975
hyaE,-2.91151439249886,7.13627017721467,149.803436622811,1.91392092214926e-34,6.56049560536719e-33,b0976
hyaF,-2.97817717904841,7.92478444376018,107.749983744635,3.04914932636723e-25,7.44026889298309e-24,b0977
hybA,-3.22398349557585,7.62423070789828,114.739932738079,8.97257382596885e-27,2.29305008013961e-25,b2996
hybB,-2.67035491133106,6.15245930796695,84.6505844308233,3.56038655305975e-20,7.42865194331644e-19,b2995
hybC,-1.54267535690109,6.96960207473935,40.4512844771757,2.01579884535721e-10,2.77268637359802e-09,b2994
hybD,-1.22337537227266,6.02176708527394,37.5095237996457,9.09677155810394e-10,1.19057443513488e-08,b2993
hybE,-1.29025127147649,5.68052544450024,32.1909883341953,1.39737384717545e-08,1.61803154046937e-07,b2992
hybF,-1.52328184326599,4.1600768427215,20.6108189238444,5.62771836121982e-06,4.80358015851945e-05,b2991
hybG,-0.894952413003919,4.17026324443667,16.1239213629796,5.93298875482981e-05,0.000425657449038371,b2990
hybO,-3.14159125309787,7.73428484242315,127.334153654524,1.5698613614522e-29,4.40274754552731e-28,b2997
hycA,-1.52388225588703,7.40226335902642,18.2106820438421,1.97766524223528e-05,0.000152800289467158,b2725
hycB,-1.50150150837298,7.38984081916397,16.3731374300294,5.20172432038163e-05,0.000378857459354608,b2724
hycC,-1.30932364978574,7.90902947307311,11.7049366895776,0.000623345023359946,0.00380258072866046,b2723
hycD,-1.39710403564402,6.8164540008647,19.2458503232224,1.14919894389831e-05,9.20851621279556e-05,b2722
hycE,-1.30152671233876,8.42705724738987,13.9124091353156,0.000191529782316421,0.00126873792917887,b2721
hycF,-1.43484092656672,6.82481247433765,15.5586815170573,7.99835205115357e-05,0.000566309549326759,b2720
hycG,-1.39060535416237,7.27586561659788,19.968899031903,7.87120793043572e-06,6.50014283968487e-05,b2719
hycH,-1.46662138498313,6.89660160609076,20.6830683265383,5.41930974665171e-06,4.67185604706362e-05,b2718
hycI,-1.26723983662976,7.23338542847018,15.32919041222,9.03102052274068e-05,0.000635260222112655,b2717
hydN,-1.3080507884748,7.17288435809277,12.9206623750177,0.000324974842836928,0.00207536732691787,b2713
hyfA,-0.467893662333868,1.63757920946889,0.536933919735587,0.46370619458195,0.719990260565145,b2481
hyfB,-0.0208522337948628,3.34343586065715,0.00362640824342453,0.951980682470325,0.993417412941635,b2482
hyfC,0.18112662926334,1.67051690845355,0.0934046956673535,0.759892606450369,0.899171552673738,b2483
hyfD,0.677469542260666,2.48226117582261,1.1836868029545,0.276606711848241,0.539351868384899,b2484
hyfE,-0.853162826258029,1.76123257342193,3.69667562050095,0.054520993944763,0.180303348275216,b2485
hyfF,0.205691193355413,3.13920419674168,0.262755603190493,0.608233307598363,0.822879910310194,b2486
hyfG,-0.670033705420157,4.03430829755532,9.14566982987555,0.00249307356015265,0.0137166684156679,b2487
hyfH,-0.561438087174944,2.54973260765496,2.60612919089118,0.106451311038444,0.289341228681585,b2488
hyfI,-0.510149525476721,3.01062922163316,2.5450264044364,0.110642061268346,0.296441105842423,b2489
hyfJ,-0.224476589427425,1.93336446407753,0.2721732119496,0.601877675009522,0.818485415102684,b2490
hyfR,-0.597239634438277,3.9050650662098,4.49216223826485,0.0340505840993939,0.126452685060432,b2491
hyi,0.0566354360735334,1.84680009155473,0.0106096442687784,0.917960488795695,0.976313781302745,b0508
hypA,-2.16471976852613,5.26963308503358,57.6315871145539,3.16108264480587e-14,5.21096028355594e-13,b2726
hypB,-2.57546973552156,7.41873559362956,109.429933014143,1.30641780577014e-25,3.26151358561921e-24,b2727
hypC,-2.99122287273802,5.02209444813043,157.626074401753,3.73547679666979e-36,1.39082105903593e-34,b2728
hypD,-1.98518999774278,7.3067223755923,64.0848866094918,1.19172235469442e-15,2.10944624996935e-14,b2729
hypE,-1.82093776439724,6.78756095956206,62.0069742139057,3.42243054160025e-15,5.88903486421175e-14,b2730
hypF,-1.51219134362065,7.21586612781695,32.242852776551,1.36056643246738e-08,1.57964688758779e-07,b2712
hyuA,0.07920476690516,3.11099000411119,0.0576262324954007,0.810287894408762,0.928284725716563,b2873
iaaA,0.352519177342108,9.14596207863059,2.44354886717605,0.118008972688078,0.307036598216752,b0828
iadA,-0.963278632600271,6.85184263370889,27.3271888605097,1.71778962873597e-07,1.77916868261647e-06,b4328
iap,0.229461216885138,5.59831606300359,1.58967649301836,0.207372360026922,0.448942968900389,b2753
ibpA,0.696987559084627,7.15903883951653,10.6054000738361,0.00112757857033588,0.00664394521866391,b3687
ibpB,0.353382918005382,5.89943177109337,1.74302965683335,0.186755406614242,0.417913790931876,b3686
icd,4.00319613192172,11.9703409753649,262.209612341549,5.66084288369324e-59,5.55663191242525e-57,b1136
iclR,-0.223813487764201,6.27160614015167,1.35801272842012,0.243882190201194,0.497556532583352,b4018
idi,0.383999294323383,4.22326833863667,2.61814668867257,0.105647768343733,0.287881836893743,b2889
idnD,-0.806350819468794,2.22633296337456,3.45428780399451,0.0630879081993719,0.201685178025971,b4267
idnK,0.616217428465018,1.94998495368131,1.55790132763852,0.211972770996207,0.456158643713312,b4268
idnO,0.185631071579354,2.34214286487349,0.242047826032848,0.622730963564717,0.831913093608417,b4266
idnR,0.0117371799969236,4.69743376135583,0.00289314117126871,0.95710412785901,0.994324555796806,b4264
idnT,0.0659395974922161,3.5882062457581,0.0656479310515237,0.797782107335301,0.923077132680261,b4265
ihfA,0.258302202453336,8.84437557526041,1.66171664167738,0.197371705667131,0.435417894142517,b1712
ihfB,0.194855078342039,9.12038716772761,0.715764794974191,0.397536656853927,0.660115655883164,b0912
ileS,-0.0268789655366848,10.4707134715226,0.0179909304420818,0.893299560636091,0.966652298191436,b0026
ilvA,-0.303570964063456,8.86655743200434,1.77590477707363,0.182653001359464,0.411810576175493,b3772
ilvB,0.241404335040125,8.58345392235758,0.552305372305943,0.457377247324544,0.714482100260165,b3671
ilvC,-0.803263360448231,9.75543345497448,9.8225337447216,0.00172386697407479,0.0098353784161546,b3774
ilvD,-0.607387716504112,9.49430009779705,6.26473563261008,0.0123164546151376,0.0558768565995582,b3771
ilvE,-0.925287901680834,9.32027489329713,9.56235473264002,0.00198608183208551,0.0112129247487285,b3770
ilvH,-0.587481442584138,6.25726458049958,5.29824785830119,0.0213468871932787,0.0872253602533309,b0078
ilvI,-0.452708211732767,7.78769735692407,4.49323051558387,0.0340293142740106,0.126452685060432,b0077
ilvL,0.292408589116782,6.89164198208675,0.626123168151484,0.428780937499936,0.690123489509744,b3766
ilvM,-0.951359343837062,6.64508014882994,5.6883723816422,0.017077686974443,0.0732458093769806,b3769
ilvN,0.484782671645177,5.57035308151077,4.4228321513599,0.0354611319975726,0.130699855042327,b3670
ilvY,0.046409022995224,4.72427475179368,0.0438812603217542,0.834074683377265,0.938358373555978,b3773
imp,0.18285088923069,9.64431563533267,0.823789035817143,0.364074664884607,0.625547602108949,b0054
inaA,0.803504862924006,5.13252066628652,17.6702963052692,2.62697024721095e-05,0.000198702005213732,b2237
infA,0.137809865525981,8.3263457119929,0.191639932490396,0.661555206559156,0.853031961300285,b0884
infB,0.0946728664677867,10.6372788016264,0.170547751577203,0.679625461680569,0.860792483577237,b3168
infC,0.0292114820357905,11.557373344785,0.0176146048504364,0.894414805861097,0.966652298191436,b1718
insG,-0.394186890690608,4.88178426450967,4.6966718526932,0.0302210842851541,0.114999879319454,b4278
insJ,-0.130391859472487,2.30621605243682,0.130617277963824,0.717792880649864,0.881068878592737,b3557
insK,-0.414592693109212,2.48203585754739,1.41756707640165,0.233804265767546,0.485948327165558,b3558
intA,-0.373977704440561,7.25284226978729,4.30480562923148,0.0380048379902805,0.137595612160327,b2622
intB,-0.00563233485160149,4.8778376458091,0.000633240749673192,0.979923932134373,1,b4271
intD,-0.269232128703563,6.44753849763215,2.73362103891628,0.0982562807201804,0.273786371890619,b0537
intE,-0.251581264099743,5.15977098930775,1.65521497137965,0.198250629222217,0.436129707703915,b1140
intF,-0.349674404585172,8.43557255149081,2.19490803447471,0.138467473146203,0.339796032112756,b0281
intQ,-0.00238853448415033,3.52178988290701,6.21176471646834e-05,0.993711557936256,1,b1579
intR,0.714299681741101,4.48751048140552,9.74239509161181,0.00180066122558571,0.0102464503732605,b1345
intS,0.236436872564986,4.82516431664527,1.3209980311236,0.250413013842747,0.506336051866491,b2349
iscA,3.39537185091048,9.71070330953676,244.127564335441,4.95157670589461e-55,4.11266534476131e-53,b2528
iscR,4.45320284367913,9.51350802482804,369.859699797418,2.00789881662604e-82,9.63568332111987e-80,b2531
iscS,3.7556835491285,11.7389533934703,235.360783505466,4.03926379574844e-53,2.81380327965121e-51,b2530
iscU,3.66218832428225,10.0436725290639,250.324793682512,2.20613410654429e-56,1.90565864123296e-54,b2529
ispA,-0.275511259446296,7.32273112389318,1.75199612067598,0.185625988865111,0.416477218653721,b0421
ispB,0.0635897968475705,8.07122665599943,0.101737297349825,0.749754686686259,0.893063327670695,b3187
ispD,-0.336804212397816,5.86923609334636,3.01644675148994,0.0824238763908242,0.245340263357663,b2747
ispE,-0.210243433906255,7.80298744164277,1.17212713561075,0.278964602149785,0.54253485542706,b1208
ispF,-0.300388720390167,5.69321575068549,2.80252170160015,0.0941161775382187,0.266899389880214,b2746
ispG,0.0123424335998891,8.43706936883925,0.00464039543413719,0.945689753023382,0.989424627021962,b2515
ispH,0.272931901366363,7.24376317168981,2.61934356551208,0.105568104795145,0.287881836893743,b0029
ispU,-0.00779324493759487,7.50676182717851,0.0013352581728725,0.970850840051028,0.99931000433279,b0174
ivbL,0.715843859856079,5.18107764175202,10.0968409785288,0.00148523709512986,0.00859884586309098,b3672
ivy,-0.0598561579992083,7.56494117636246,0.0633640333594085,0.801255846376985,0.924365668987799,b0220
katE,0.464548498321541,8.48458863878591,3.49181941658084,0.0616727689876484,0.198335583959533,b1732
katG,0.345380808566756,8.92884071454379,2.08449661092972,0.148801266909909,0.357635401125439,b3942
kbaY,-0.223891823922481,2.17349294449387,0.232145524476056,0.629937497825779,0.837653957238158,b3137
kbaZ,-0.229950621365175,2.58968520459635,0.363820557229317,0.546392014211952,0.781126584208992,b3132
kbl,0.203967420486614,6.85756691706191,1.43402201743864,0.231109163060029,0.482737561283208,b3617
kch,-0.206748493349527,6.51123892222282,1.34056582860695,0.246934207856492,0.502122807783516,b1250
kdgK,-0.422935622962482,6.74161468275831,5.20576552498557,0.0225120995488862,0.0906994010742905,b3526
kdgR,0.0513972954018757,7.43642351305055,0.0832251915457212,0.77297339340619,0.908922430199111,b1827
kdgT,0.549484985778581,3.25627067210628,4.1501315661285,0.0416312890482493,0.147866395887655,b3909
kdpA,-1.52106856083625,3.14704399196616,12.4850559262562,0.000410220431838956,0.00257520646091926,b0698
kdpB,-1.22233128245055,4.13781735748591,35.1735213563865,3.01596521615757e-09,3.75387716673906e-08,b0697
kdpC,-0.494005492181133,3.80940000710066,4.351797569245,0.0369699052207772,0.135201541616034,b0696
kdpD,-0.0478656590871596,6.68154022738946,0.0888579525983761,0.765634083863794,0.903806534521121,b0695
kdpE,0.090522689625412,4.03503222180599,0.222242283780666,0.637336696264847,0.841282767455495,b0694
kdpF,-2.4816358433723,-0.33531284395287,4.60556753764794,0.0318683032992669,0.119990029730121,b4513
kdsA,-0.0815917398837085,8.5909389735948,0.178136576721791,0.67297955185069,0.858416622694369,b1215
kdsB,-0.0559861297813877,7.32577847673557,0.0659224782210046,0.797368890418579,0.923077132680261,b0918
kdsC,0.0894094621725059,6.70328857109076,0.265967732843476,0.606049567808676,0.821829853490007,b3198
kdsD,-0.0539923165888393,7.36250607938884,0.0833844604397145,0.772762231006576,0.908921589247659,b3197
kdtA,0.119738220275037,5.86270926765959,0.352485309628927,0.552709617081584,0.784355167278971,b3633
kduD,0.0104454816909223,3.72960712944602,0.0022228573344043,0.962395918559497,0.995795451276253,b2842
kduI,0.0286714716084824,3.48478094415286,0.01382196065813,0.906410884604131,0.97290905646291,b2843
kefA,-0.188632480936816,7.34441853787521,1.27101477337367,0.259576395414397,0.519032616571657,b0465
kefB,1.39416390317407,4.74220793399697,45.4637706721281,1.55488478351789e-11,2.26112706397769e-10,b3350
kefC,0.218098508210968,5.13533676281661,1.21354046003766,0.270632074685856,0.533969817527735,b0047
kefF,0.593880026735491,3.68534593788236,4.87631640278967,0.0272276656298367,0.105657042098171,b0046
kefG,2.16229841770317,3.98313427974843,76.5713856267599,2.12394941702271e-18,4.04111785555995e-17,b3351
kgtP,3.65701615753306,9.9465449562753,236.698439531013,2.06354274069996e-53,1.48540684951385e-51,b2587
kil,-0.613004792244454,0.578378751860142,0.874999277659064,0.349575005027794,0.613181212114844,b1352
kptA,-0.301443913217699,3.24829447639185,1.4197387527104,0.233446407875808,0.485438149068664,b4331
ksgA,0.117532811155999,7.37968548712166,0.281930840534734,0.595438459251168,0.814491906569366,b0051
lacA,-0.184181704224211,2.21131024018795,0.208766719434262,0.647735758552564,0.845895840976476,b0342
lacI,0.677036526265172,6.0659460553762,15.4691898378681,8.38611361074386e-05,0.000591823932758215,b0345
lacY,-0.212377766725913,2.75643407361404,0.257204143107832,0.612047485203278,0.82531669499594,b0343
lacZ,-0.856697992687129,4.01324377963452,6.05992656895339,0.0138283434112265,0.0616353097967877,b0344
lamB,-0.699800105746479,3.76906789676193,7.54284536369387,0.00602488240230977,0.03043446443927,b4036
lar,0.287708433689892,0.362720651826957,0.152963303543771,0.695719452483305,0.872164702396663,b1348
ldcA,-0.509081831826935,6.56823530610821,8.28318062400502,0.00400139768326058,0.0209733453810709,b1192
ldcC,-0.167407830376275,6.58694569165367,0.750317302710692,0.386375789451678,0.647809407857841,b0186
ldhA,0.974126115220664,7.4724506717675,25.8804237900466,3.63234235865462e-07,3.59818501078654e-06,b1380
ldrA,0,-0.993440807423094,0,1,1,b4419
ldrB,0.0626040977822363,0.629973924908518,0.00756421068329693,0.930693394259997,0.98105117872689,b4421
ldrC,0,-0.993440807423094,0,1,1,b4423
ldrD,0.274467930567046,2.52358788121947,0.467697523498977,0.494048326720468,0.746860239766815,b4453
lepA,0.387168436184103,9.11475474013791,2.92670552241951,0.0871251163822183,0.253797899407632,b2569
lepB,0.383593822010488,7.91121727262488,4.08785482279357,0.043192428078844,0.152197858882956,b2568
leuA,0.156033388378498,10.0095008021983,0.239765378315575,0.624375622263426,0.833079491058307,b0074
leuB,-0.0063618696384209,10.0069233038383,0.0004616815283498,0.982857352521939,1,b0073
leuC,0.157365460746229,10.3128241366081,0.272545495335891,0.601629321373655,0.81840536661821,b0072
leuD,0.180933678630907,9.20961186052398,0.41678441917395,0.518545933179879,0.764247756650145,b0071
leuL,0.0754720871378984,4.37933595069076,0.0404281010277998,0.840645869160761,0.941096295724553,b0075
leuO,-0.247343348815335,3.82620927490821,0.722427401711918,0.395348829892598,0.657747148037801,b0076
leuS,-0.0803803869642429,10.1227446789011,0.144411152645276,0.703934522372473,0.875081414092452,b0642
lexA,0.0484752471100986,6.6673123906986,0.0761633373026864,0.782565686205601,0.915218304555102,b4043
lgt,0.106955318166928,6.05977124392147,0.363576846859623,0.546526425900476,0.781126584208992,b2828
lhr,-0.428540409093318,6.37428483078882,7.1812851288117,0.00736679216071841,0.0361177036086991,b1653
ligA,0.059622674402725,7.70610239401065,0.0986903147500451,0.753407004301389,0.894939394660723,b2411
ligB,0.177589452933597,3.5815203473258,0.366276636355971,0.545040848630312,0.781126584208992,b3647
ligT,-0.129098686163357,4.48989706827543,0.405631916044676,0.524194940239507,0.768238190327258,b0147
lipA,1.39040077723308,9.48640726674773,39.2544404947589,3.72021344548656e-10,4.97448974336113e-09,b0628
lipB,0.13903656848783,6.20264613472237,0.343004601398111,0.558100022174948,0.788085538479682,b0630
lit,0.0508657184812446,5.67910563508584,0.0463279087648321,0.829580837959588,0.936816744886178,b1139
